geo_value,time_value,new_cases
il,2020-02-14,0
in,2020-02-14,0
ks,2020-02-14,0
ky,2020-02-14,0
la,2020-02-14,0
ma,2020-02-14,0
md,2020-02-14,0
me,2020-02-14,0
mi,2020-02-14,0
mn,2020-02-14,0
mo,2020-02-14,0
ms,2020-02-14,0
mt,2020-02-14,0
nc,2020-02-14,0
nd,2020-02-14,0
ne,2020-02-14,0
nh,2020-02-14,0
nj,2020-02-14,0
nm,2020-02-14,0
nv,2020-02-14,0
ny,2020-02-14,0
oh,2020-02-14,0
ok,2020-02-14,0
or,2020-02-14,0
pa,2020-02-14,0
ri,2020-02-14,0
sc,2020-02-14,0
sd,2020-02-14,0
tn,2020-02-14,0
tx,2020-02-14,0
ut,2020-02-14,0
va,2020-02-14,0
vt,2020-02-14,0
wa,2020-02-14,0
wi,2020-02-14,0
wv,2020-02-14,0
wy,2020-02-14,0
ak,2020-02-15,0
al,2020-02-15,0
ar,2020-02-15,0
az,2020-02-15,0
ca,2020-02-15,0
co,2020-02-15,0
ct,2020-02-15,0
dc,2020-02-15,0
de,2020-02-15,0
fl,2020-02-15,0
ga,2020-02-15,0
hi,2020-02-15,0
ia,2020-02-15,0
id,2020-02-15,0
il,2020-02-15,0
in,2020-02-15,0
ks,2020-02-15,0
ky,2020-02-15,0
la,2020-02-15,0
ma,2020-02-15,0
md,2020-02-15,0
me,2020-02-15,0
mi,2020-02-15,0
mn,2020-02-15,0
mo,2020-02-15,0
ms,2020-02-15,0
mt,2020-02-15,0
nc,2020-02-15,0
nd,2020-02-15,0
ne,2020-02-15,0
nh,2020-02-15,0
nj,2020-02-15,0
nm,2020-02-15,0
nv,2020-02-15,0
ny,2020-02-15,0
oh,2020-02-15,0
ok,2020-02-15,0
or,2020-02-15,0
pa,2020-02-15,0
ri,2020-02-15,0
sc,2020-02-15,0
sd,2020-02-15,0
tn,2020-02-15,0
tx,2020-02-15,0
ut,2020-02-15,0
va,2020-02-15,0
vt,2020-02-15,0
wa,2020-02-15,0
wi,2020-02-15,0
wv,2020-02-15,0
wy,2020-02-15,0
ak,2020-02-16,0
al,2020-02-16,0
ar,2020-02-16,0
az,2020-02-16,0
ca,2020-02-16,0
co,2020-02-16,0
ct,2020-02-16,0
dc,2020-02-16,0
de,2020-02-16,0
fl,2020-02-16,0
ga,2020-02-16,0
hi,2020-02-16,0
ia,2020-02-16,0
id,2020-02-16,0
il,2020-02-16,0
in,2020-02-16,0
ks,2020-02-16,0
ky,2020-02-16,0
la,2020-02-16,0
ma,2020-02-16,0
md,2020-02-16,0
me,2020-02-16,0
mi,2020-02-16,0
mn,2020-02-16,0
mo,2020-02-16,0
ms,2020-02-16,0
mt,2020-02-16,0
nc,2020-02-16,0
nd,2020-02-16,0
ne,2020-02-16,0
nh,2020-02-16,0
nj,2020-02-16,0
nm,2020-02-16,0
nv,2020-02-16,0
ny,2020-02-16,0
oh,2020-02-16,0
ok,2020-02-16,0
or,2020-02-16,0
pa,2020-02-16,0
ri,2020-02-16,0
sc,2020-02-16,0
sd,2020-02-16,0
tn,2020-02-16,0
tx,2020-02-16,0
ut,2020-02-16,0
va,2020-02-16,0
vt,2020-02-16,0
wa,2020-02-16,0
wi,2020-02-16,0
wv,2020-02-16,0
wy,2020-02-16,0
ak,2020-02-17,0
al,2020-02-17,0
ar,2020-02-17,0
az,2020-02-17,0
ca,2020-02-17,0
co,2020-02-17,0
ct,2020-02-17,0
dc,2020-02-17,0
de,2020-02-17,0
fl,2020-02-17,0
ga,2020-02-17,0
hi,2020-02-17,0
ia,2020-02-17,0
id,2020-02-17,0
il,2020-02-17,0
in,2020-02-17,0
ks,2020-02-17,0
ky,2020-02-17,0
la,2020-02-17,0
ma,2020-02-17,0
md,2020-02-17,0
me,2020-02-17,0
mi,2020-02-17,0
mn,2020-02-17,0
mo,2020-02-17,0
ms,2020-02-17,0
mt,2020-02-17,0
nc,2020-02-17,0
nd,2020-02-17,0
ne,2020-02-17,0
nh,2020-02-17,0
nj,2020-02-17,0
nm,2020-02-17,0
nv,2020-02-17,0
ny,2020-02-17,0
oh,2020-02-17,0
ok,2020-02-17,0
or,2020-02-17,0
pa,2020-02-17,0
ri,2020-02-17,0
sc,2020-02-17,0
sd,2020-02-17,0
tn,2020-02-17,0
tx,2020-02-17,0
ut,2020-02-17,0
va,2020-02-17,0
vt,2020-02-17,0
wa,2020-02-17,0
wi,2020-02-17,0
wv,2020-02-17,0
wy,2020-02-17,0
ak,2020-02-18,0
al,2020-02-18,0
ar,2020-02-18,0
az,2020-02-18,0
ca,2020-02-18,0
co,2020-02-18,0
ct,2020-02-18,0
dc,2020-02-18,0
de,2020-02-18,0
fl,2020-02-18,0
ga,2020-02-18,0
hi,2020-02-18,0
ia,2020-02-18,0
id,2020-02-18,0
il,2020-02-18,0
in,2020-02-18,0
ks,2020-02-18,0
ky,2020-02-18,0
la,2020-02-18,0
ma,2020-02-18,0
md,2020-02-18,0
me,2020-02-18,0
mi,2020-02-18,0
mn,2020-02-18,0
mo,2020-02-18,0
ms,2020-02-18,0
mt,2020-02-18,0
nc,2020-02-18,0
nd,2020-02-18,0
ne,2020-02-18,0
nh,2020-02-18,0
nj,2020-02-18,0
nm,2020-02-18,0
nv,2020-02-18,0
ny,2020-02-18,0
oh,2020-02-18,0
ok,2020-02-18,0
or,2020-02-18,0
pa,2020-02-18,0
ri,2020-02-18,0
sc,2020-02-18,0
sd,2020-02-18,0
tn,2020-02-18,0
tx,2020-02-18,0
ut,2020-02-18,0
va,2020-02-18,0
vt,2020-02-18,0
wa,2020-02-18,0
wi,2020-02-18,0
wv,2020-02-18,0
wy,2020-02-18,0
ak,2020-02-19,0
al,2020-02-19,0
ar,2020-02-19,0
az,2020-02-19,0
ca,2020-02-19,0
co,2020-02-19,0
ct,2020-02-19,0
dc,2020-02-19,0
de,2020-02-19,0
fl,2020-02-19,0
ga,2020-02-19,0
hi,2020-02-19,0
ia,2020-02-19,0
id,2020-02-19,0
il,2020-02-19,0
in,2020-02-19,0
ks,2020-02-19,0
ky,2020-02-19,0
la,2020-02-19,0
ma,2020-02-19,0
md,2020-02-19,0
me,2020-02-19,0
mi,2020-02-19,0
mn,2020-02-19,0
mo,2020-02-19,0
ms,2020-02-19,0
mt,2020-02-19,0
nc,2020-02-19,0
nd,2020-02-19,0
ne,2020-02-19,0
nh,2020-02-19,0
nj,2020-02-19,0
nm,2020-02-19,0
nv,2020-02-19,0
ny,2020-02-19,0
oh,2020-02-19,0
ok,2020-02-19,0
or,2020-02-19,0
pa,2020-02-19,0
ri,2020-02-19,0
sc,2020-02-19,0
sd,2020-02-19,0
tn,2020-02-19,0
tx,2020-02-19,0
ut,2020-02-19,0
va,2020-02-19,0
vt,2020-02-19,0
wa,2020-02-19,0
wi,2020-02-19,0
wv,2020-02-19,0
wy,2020-02-19,0
ak,2020-02-20,0
al,2020-02-20,0
ar,2020-02-20,0
az,2020-02-20,0
ca,2020-02-20,0
co,2020-02-20,0
ct,2020-02-20,0
dc,2020-02-20,0
de,2020-02-20,0
fl,2020-02-20,0
ga,2020-02-20,0
hi,2020-02-20,0
ia,2020-02-20,0
id,2020-02-20,0
il,2020-02-20,0
in,2020-02-20,0
ks,2020-02-20,0
ky,2020-02-20,0
la,2020-02-20,0
ma,2020-02-20,0
md,2020-02-20,0
me,2020-02-20,0
mi,2020-02-20,0
mn,2020-02-20,0
mo,2020-02-20,0
ms,2020-02-20,0
mt,2020-02-20,0
nc,2020-02-20,0
nd,2020-02-20,0
ne,2020-02-20,0
nh,2020-02-20,0
nj,2020-02-20,0
nm,2020-02-20,0
nv,2020-02-20,0
ny,2020-02-20,0
oh,2020-02-20,0
ok,2020-02-20,0
or,2020-02-20,0
pa,2020-02-20,0
pr,2020-02-20,0
ri,2020-02-20,0
sc,2020-02-20,0
sd,2020-02-20,0
tn,2020-02-20,0
tx,2020-02-20,0
ut,2020-02-20,0
va,2020-02-20,0
vt,2020-02-20,0
wa,2020-02-20,0
wi,2020-02-20,0
wv,2020-02-20,0
wy,2020-02-20,0
ak,2020-02-21,0
al,2020-02-21,0
ar,2020-02-21,0
az,2020-02-21,0
ca,2020-02-21,2
co,2020-02-21,0
ct,2020-02-21,0
dc,2020-02-21,0
de,2020-02-21,0
fl,2020-02-21,0
ga,2020-02-21,0
hi,2020-02-21,0
ia,2020-02-21,0
id,2020-02-21,0
il,2020-02-21,0
in,2020-02-21,0
ks,2020-02-21,0
ky,2020-02-21,0
la,2020-02-21,0
ma,2020-02-21,0
md,2020-02-21,0
me,2020-02-21,0
mi,2020-02-21,0
mn,2020-02-21,0
mo,2020-02-21,0
ms,2020-02-21,0
mt,2020-02-21,0
nc,2020-02-21,0
nd,2020-02-21,0
ne,2020-02-21,0
nh,2020-02-21,0
nj,2020-02-21,0
nm,2020-02-21,0
nv,2020-02-21,0
ny,2020-02-21,0
oh,2020-02-21,0
ok,2020-02-21,0
or,2020-02-21,0
pa,2020-02-21,0
pr,2020-02-21,0
ri,2020-02-21,0
sc,2020-02-21,0
sd,2020-02-21,0
tn,2020-02-21,0
tx,2020-02-21,0
ut,2020-02-21,0
va,2020-02-21,0
vt,2020-02-21,0
wa,2020-02-21,0
wi,2020-02-21,0
wv,2020-02-21,0
wy,2020-02-21,0
ak,2020-02-22,0
al,2020-02-22,0
ar,2020-02-22,0
az,2020-02-22,0
ca,2020-02-22,0
co,2020-02-22,0
ct,2020-02-22,0
dc,2020-02-22,0
de,2020-02-22,0
fl,2020-02-22,0
ga,2020-02-22,0
hi,2020-02-22,0
ia,2020-02-22,0
id,2020-02-22,0
il,2020-02-22,0
in,2020-02-22,0
ks,2020-02-22,0
ky,2020-02-22,0
la,2020-02-22,0
ma,2020-02-22,0
md,2020-02-22,0
me,2020-02-22,0
mi,2020-02-22,0
mn,2020-02-22,0
mo,2020-02-22,0
ms,2020-02-22,0
mt,2020-02-22,0
nc,2020-02-22,0
nd,2020-02-22,0
ne,2020-02-22,0
nh,2020-02-22,0
nj,2020-02-22,0
nm,2020-02-22,0
nv,2020-02-22,0
ny,2020-02-22,0
oh,2020-02-22,0
ok,2020-02-22,0
or,2020-02-22,0
pa,2020-02-22,0
pr,2020-02-22,0
ri,2020-02-22,0
sc,2020-02-22,0
sd,2020-02-22,0
tn,2020-02-22,0
tx,2020-02-22,0
ut,2020-02-22,0
va,2020-02-22,0
vt,2020-02-22,0
wa,2020-02-22,0
wi,2020-02-22,0
wv,2020-02-22,0
wy,2020-02-22,0
ak,2020-02-23,0
al,2020-02-23,0
ar,2020-02-23,0
az,2020-02-23,0
ca,2020-02-23,0
co,2020-02-23,0
ct,2020-02-23,0
dc,2020-02-23,0
de,2020-02-23,0
fl,2020-02-23,0
ga,2020-02-23,0
hi,2020-02-23,0
ia,2020-02-23,0
id,2020-02-23,0
il,2020-02-23,0
in,2020-02-23,0
ks,2020-02-23,0
ky,2020-02-23,0
la,2020-02-23,0
ma,2020-02-23,0
md,2020-02-23,0
me,2020-02-23,0
mi,2020-02-23,0
mn,2020-02-23,0
mo,2020-02-23,0
ms,2020-02-23,0
mt,2020-02-23,0
nc,2020-02-23,0
nd,2020-02-23,0
ne,2020-02-23,0
nh,2020-02-23,0
nj,2020-02-23,0
nm,2020-02-23,0
nv,2020-02-23,0
ny,2020-02-23,0
oh,2020-02-23,0
ok,2020-02-23,0
or,2020-02-23,0
pa,2020-02-23,0
pr,2020-02-23,0
ri,2020-02-23,0
sc,2020-02-23,0
sd,2020-02-23,0
tn,2020-02-23,0
tx,2020-02-23,0
ut,2020-02-23,0
va,2020-02-23,0
vt,2020-02-23,0
wa,2020-02-23,0
wi,2020-02-23,0
wv,2020-02-23,0
wy,2020-02-23,0
ak,2020-02-24,0
al,2020-02-24,0
ar,2020-02-24,0
az,2020-02-24,0
ca,2020-02-24,0
co,2020-02-24,0
ct,2020-02-24,0
dc,2020-02-24,0
de,2020-02-24,0
fl,2020-02-24,0
ga,2020-02-24,0
hi,2020-02-24,0
ia,2020-02-24,0
id,2020-02-24,0
il,2020-02-24,0
in,2020-02-24,0
ks,2020-02-24,0
ky,2020-02-24,0
la,2020-02-24,0
ma,2020-02-24,0
md,2020-02-24,0
me,2020-02-24,0
mi,2020-02-24,0
mn,2020-02-24,0
mo,2020-02-24,0
ms,2020-02-24,0
mt,2020-02-24,0
nc,2020-02-24,0
nd,2020-02-24,0
ne,2020-02-24,0
nh,2020-02-24,0
nj,2020-02-24,0
nm,2020-02-24,0
nv,2020-02-24,0
ny,2020-02-24,0
oh,2020-02-24,0
ok,2020-02-24,0
or,2020-02-24,0
pa,2020-02-24,0
pr,2020-02-24,0
ri,2020-02-24,0
sc,2020-02-24,0
sd,2020-02-24,0
tn,2020-02-24,0
tx,2020-02-24,0
ut,2020-02-24,0
va,2020-02-24,0
vt,2020-02-24,0
wa,2020-02-24,0
wi,2020-02-24,0
wv,2020-02-24,0
wy,2020-02-24,0
ak,2020-02-25,0
al,2020-02-25,0
ar,2020-02-25,0
az,2020-02-25,0
ca,2020-02-25,0
co,2020-02-25,0
ct,2020-02-25,0
dc,2020-02-25,0
de,2020-02-25,0
fl,2020-02-25,0
ga,2020-02-25,0
hi,2020-02-25,0
ia,2020-02-25,0
id,2020-02-25,0
il,2020-02-25,0
in,2020-02-25,0
ks,2020-02-25,0
ky,2020-02-25,0
la,2020-02-25,0
ma,2020-02-25,0
md,2020-02-25,0
me,2020-02-25,0
mi,2020-02-25,0
mn,2020-02-25,0
mo,2020-02-25,0
ms,2020-02-25,0
mt,2020-02-25,0
nc,2020-02-25,0
nd,2020-02-25,0
ne,2020-02-25,0
nh,2020-02-25,0
nj,2020-02-25,0
nm,2020-02-25,0
nv,2020-02-25,0
ny,2020-02-25,0
oh,2020-02-25,0
ok,2020-02-25,0
or,2020-02-25,0
pa,2020-02-25,0
pr,2020-02-25,0
ri,2020-02-25,0
sc,2020-02-25,0
sd,2020-02-25,0
tn,2020-02-25,0
tx,2020-02-25,0
ut,2020-02-25,0
va,2020-02-25,0
vt,2020-02-25,0
wa,2020-02-25,0
wi,2020-02-25,0
wv,2020-02-25,0
wy,2020-02-25,0
ak,2020-02-26,0
al,2020-02-26,0
ar,2020-02-26,0
az,2020-02-26,0
ca,2020-02-26,0
co,2020-02-26,0
ct,2020-02-26,0
dc,2020-02-26,0
de,2020-02-26,0
fl,2020-02-26,0
ga,2020-02-26,0
hi,2020-02-26,0
ia,2020-02-26,0
id,2020-02-26,0
il,2020-02-26,0
in,2020-02-26,0
ks,2020-02-26,0
ky,2020-02-26,0
la,2020-02-26,0
ma,2020-02-26,0
md,2020-02-26,0
me,2020-02-26,0
mi,2020-02-26,0
mn,2020-02-26,0
mo,2020-02-26,0
ms,2020-02-26,0
mt,2020-02-26,0
nc,2020-02-26,0
nd,2020-02-26,0
ne,2020-02-26,0
nh,2020-02-26,0
nj,2020-02-26,0
nm,2020-02-26,0
nv,2020-02-26,0
ny,2020-02-26,0
oh,2020-02-26,0
ok,2020-02-26,0
or,2020-02-26,0
pa,2020-02-26,0
pr,2020-02-26,0
ri,2020-02-26,0
sc,2020-02-26,0
sd,2020-02-26,0
tn,2020-02-26,0
tx,2020-02-26,0
ut,2020-02-26,0
va,2020-02-26,0
vt,2020-02-26,0
wa,2020-02-26,0
wi,2020-02-26,0
wv,2020-02-26,0
wy,2020-02-26,0
ak,2020-02-27,0
al,2020-02-27,0
ar,2020-02-27,0
az,2020-02-27,0
ca,2020-02-27,1
co,2020-02-27,0
ct,2020-02-27,0
dc,2020-02-27,0
de,2020-02-27,0
fl,2020-02-27,0
ga,2020-02-27,0
hi,2020-02-27,0
ia,2020-02-27,0
id,2020-02-27,0
il,2020-02-27,0
in,2020-02-27,0
ks,2020-02-27,0
ky,2020-02-27,0
la,2020-02-27,0
ma,2020-02-27,0
md,2020-02-27,0
me,2020-02-27,0
mi,2020-02-27,0
mn,2020-02-27,0
mo,2020-02-27,0
ms,2020-02-27,0
mt,2020-02-27,0
nc,2020-02-27,0
nd,2020-02-27,0
ne,2020-02-27,0
nh,2020-02-27,0
nj,2020-02-27,0
nm,2020-02-27,0
nv,2020-02-27,0
ny,2020-02-27,0
oh,2020-02-27,0
ok,2020-02-27,0
or,2020-02-27,0
pa,2020-02-27,0
pr,2020-02-27,0
ri,2020-02-27,0
sc,2020-02-27,0
sd,2020-02-27,0
tn,2020-02-27,0
tx,2020-02-27,0
ut,2020-02-27,0
va,2020-02-27,0
vt,2020-02-27,0
wa,2020-02-27,0
wi,2020-02-27,0
wv,2020-02-27,0
wy,2020-02-27,0
ak,2020-02-28,0
al,2020-02-28,0
ar,2020-02-28,0
az,2020-02-28,0
ca,2020-02-28,0
co,2020-02-28,0
ct,2020-02-28,0
dc,2020-02-28,0
de,2020-02-28,0
fl,2020-02-28,0
ga,2020-02-28,0
hi,2020-02-28,0
ia,2020-02-28,0
id,2020-02-28,0
il,2020-02-28,0
in,2020-02-28,0
ks,2020-02-28,0
ky,2020-02-28,0
la,2020-02-28,0
ma,2020-02-28,0
md,2020-02-28,0
me,2020-02-28,0
mi,2020-02-28,0
mn,2020-02-28,0
mo,2020-02-28,0
ms,2020-02-28,0
mt,2020-02-28,0
nc,2020-02-28,0
nd,2020-02-28,0
ne,2020-02-28,0
nh,2020-02-28,0
nj,2020-02-28,0
nm,2020-02-28,0
nv,2020-02-28,0
ny,2020-02-28,0
oh,2020-02-28,0
ok,2020-02-28,0
or,2020-02-28,0
pa,2020-02-28,0
pr,2020-02-28,0
ri,2020-02-28,0
sc,2020-02-28,0
sd,2020-02-28,0
tn,2020-02-28,0
tx,2020-02-28,0
ut,2020-02-28,0
va,2020-02-28,0
vt,2020-02-28,0
wa,2020-02-28,0
wi,2020-02-28,0
wv,2020-02-28,0
wy,2020-02-28,0
ak,2020-02-29,0
al,2020-02-29,0
ar,2020-02-29,0
az,2020-02-29,0
ca,2020-02-29,1
co,2020-02-29,0
ct,2020-02-29,0
dc,2020-02-29,0
de,2020-02-29,0
fl,2020-02-29,0
ga,2020-02-29,0
hi,2020-02-29,0
ia,2020-02-29,0
id,2020-02-29,0
il,2020-02-29,0
in,2020-02-29,0
ks,2020-02-29,0
ky,2020-02-29,0
la,2020-02-29,0
ma,2020-02-29,0
md,2020-02-29,0
me,2020-02-29,0
mi,2020-02-29,0
mn,2020-02-29,0
mo,2020-02-29,0
ms,2020-02-29,0
mt,2020-02-29,0
nc,2020-02-29,0
nd,2020-02-29,0
ne,2020-02-29,0
nh,2020-02-29,0
nj,2020-02-29,0
nm,2020-02-29,0
nv,2020-02-29,0
ny,2020-02-29,0
oh,2020-02-29,0
ok,2020-02-29,0
or,2020-02-29,1
pa,2020-02-29,0
pr,2020-02-29,0
ri,2020-02-29,0
sc,2020-02-29,0
sd,2020-02-29,0
tn,2020-02-29,0
tx,2020-02-29,0
ut,2020-02-29,0
va,2020-02-29,0
vt,2020-02-29,0
wa,2020-02-29,6
wi,2020-02-29,0
wv,2020-02-29,0
wy,2020-02-29,0
ak,2020-03-01,0
al,2020-03-01,0
ar,2020-03-01,0
az,2020-03-01,0
ca,2020-03-01,0
co,2020-03-01,0
ct,2020-03-01,0
dc,2020-03-01,0
de,2020-03-01,0
fl,2020-03-01,0
ga,2020-03-01,0
hi,2020-03-01,0
ia,2020-03-01,0
id,2020-03-01,0
il,2020-03-01,1
in,2020-03-01,0
ks,2020-03-01,0
ky,2020-03-01,0
la,2020-03-01,0
ma,2020-03-01,1
md,2020-03-01,0
me,2020-03-01,0
mi,2020-03-01,0
mn,2020-03-01,0
mo,2020-03-01,0
ms,2020-03-01,0
mt,2020-03-01,0
nc,2020-03-01,0
nd,2020-03-01,0
ne,2020-03-01,0
nh,2020-03-01,0
nj,2020-03-01,0
nm,2020-03-01,0
nv,2020-03-01,0
ny,2020-03-01,0
oh,2020-03-01,0
ok,2020-03-01,0
or,2020-03-01,0
pa,2020-03-01,0
pr,2020-03-01,0
ri,2020-03-01,1
sc,2020-03-01,0
sd,2020-03-01,0
tn,2020-03-01,0
tx,2020-03-01,0
ut,2020-03-01,0
va,2020-03-01,0
vt,2020-03-01,0
wa,2020-03-01,4
wi,2020-03-01,0
wv,2020-03-01,0
wy,2020-03-01,0
ak,2020-03-02,0
al,2020-03-02,0
ar,2020-03-02,0
az,2020-03-02,0
ca,2020-03-02,9
co,2020-03-02,0
ct,2020-03-02,0
dc,2020-03-02,0
de,2020-03-02,0
fl,2020-03-02,1
ga,2020-03-02,0
hi,2020-03-02,0
ia,2020-03-02,0
id,2020-03-02,0
il,2020-03-02,1
in,2020-03-02,0
ks,2020-03-02,0
ky,2020-03-02,0
la,2020-03-02,0
ma,2020-03-02,0
md,2020-03-02,0
me,2020-03-02,0
mi,2020-03-02,0
mn,2020-03-02,0
mo,2020-03-02,0
ms,2020-03-02,0
mt,2020-03-02,0
nc,2020-03-02,1
nd,2020-03-02,0
ne,2020-03-02,0
nh,2020-03-02,1
nj,2020-03-02,0
nm,2020-03-02,0
nv,2020-03-02,0
ny,2020-03-02,0
oh,2020-03-02,0
ok,2020-03-02,0
or,2020-03-02,2
pa,2020-03-02,0
pr,2020-03-02,0
ri,2020-03-02,1
sc,2020-03-02,0
sd,2020-03-02,0
tn,2020-03-02,0
tx,2020-03-02,0
ut,2020-03-02,0
va,2020-03-02,0
vt,2020-03-02,0
wa,2020-03-02,7
wi,2020-03-02,0
wv,2020-03-02,0
wy,2020-03-02,0
ak,2020-03-03,0
al,2020-03-03,0
ar,2020-03-03,0
az,2020-03-03,0
ca,2020-03-03,4
co,2020-03-03,0
ct,2020-03-03,0
dc,2020-03-03,0
de,2020-03-03,0
fl,2020-03-03,1
ga,2020-03-03,2
hi,2020-03-03,0
ia,2020-03-03,0
id,2020-03-03,0
il,2020-03-03,0
in,2020-03-03,0
ks,2020-03-03,0
ky,2020-03-03,0
la,2020-03-03,0
ma,2020-03-03,1
md,2020-03-03,0
me,2020-03-03,0
mi,2020-03-03,0
mn,2020-03-03,0
mo,2020-03-03,0
ms,2020-03-03,0
mt,2020-03-03,0
nc,2020-03-03,0
nd,2020-03-03,0
ne,2020-03-03,0
nh,2020-03-03,1
nj,2020-03-03,0
nm,2020-03-03,0
nv,2020-03-03,0
ny,2020-03-03,1
oh,2020-03-03,0
ok,2020-03-03,0
or,2020-03-03,0
pa,2020-03-03,0
pr,2020-03-03,0
ri,2020-03-03,0
sc,2020-03-03,0
sd,2020-03-03,0
tn,2020-03-03,0
tx,2020-03-03,0
ut,2020-03-03,0
va,2020-03-03,0
vt,2020-03-03,0
wa,2020-03-03,9
wi,2020-03-03,0
wv,2020-03-03,0
wy,2020-03-03,0
ak,2020-03-04,0
al,2020-03-04,0
ar,2020-03-04,0
az,2020-03-04,0
ca,2020-03-04,10
co,2020-03-04,0
ct,2020-03-04,0
dc,2020-03-04,0
de,2020-03-04,0
fl,2020-03-04,0
ga,2020-03-04,0
hi,2020-03-04,0
ia,2020-03-04,0
id,2020-03-04,0
il,2020-03-04,0
in,2020-03-04,0
ks,2020-03-04,0
ky,2020-03-04,0
la,2020-03-04,0
ma,2020-03-04,2
md,2020-03-04,0
me,2020-03-04,0
mi,2020-03-04,0
mn,2020-03-04,0
mo,2020-03-04,0
ms,2020-03-04,0
mt,2020-03-04,0
nc,2020-03-04,0
nd,2020-03-04,0
ne,2020-03-04,0
nh,2020-03-04,0
nj,2020-03-04,0
nm,2020-03-04,0
nv,2020-03-04,0
ny,2020-03-04,9
oh,2020-03-04,0
ok,2020-03-04,0
or,2020-03-04,0
pa,2020-03-04,0
pr,2020-03-04,0
ri,2020-03-04,0
sc,2020-03-04,0
sd,2020-03-04,0
tn,2020-03-04,0
tx,2020-03-04,0
ut,2020-03-04,0
va,2020-03-04,0
vt,2020-03-04,0
wa,2020-03-04,12
wi,2020-03-04,0
wv,2020-03-04,0
wy,2020-03-04,0
ak,2020-03-05,0
al,2020-03-05,0
ar,2020-03-05,0
az,2020-03-05,0
ca,2020-03-05,16
co,2020-03-05,2
ct,2020-03-05,0
dc,2020-03-05,0
de,2020-03-05,0
fl,2020-03-05,1
ga,2020-03-05,0
hi,2020-03-05,0
ia,2020-03-05,0
id,2020-03-05,0
il,2020-03-05,1
in,2020-03-05,0
ks,2020-03-05,0
ky,2020-03-05,0
la,2020-03-05,0
ma,2020-03-05,8
md,2020-03-05,0
me,2020-03-05,0
mi,2020-03-05,0
mn,2020-03-05,0
mo,2020-03-05,0
ms,2020-03-05,0
mt,2020-03-05,0
nc,2020-03-05,0
nd,2020-03-05,0
ne,2020-03-05,0
nh,2020-03-05,0
nj,2020-03-05,2
nm,2020-03-05,0
nv,2020-03-05,1
ny,2020-03-05,11
oh,2020-03-05,0
ok,2020-03-05,0
or,2020-03-05,0
pa,2020-03-05,0
pr,2020-03-05,0
ri,2020-03-05,0
sc,2020-03-05,0
sd,2020-03-05,0
tn,2020-03-05,1
tx,2020-03-05,3
ut,2020-03-05,0
va,2020-03-05,0
vt,2020-03-05,0
wa,2020-03-05,31
wi,2020-03-05,0
wv,2020-03-05,0
wy,2020-03-05,0
ak,2020-03-06,0
al,2020-03-06,0
ar,2020-03-06,0
az,2020-03-06,1
ca,2020-03-06,8
co,2020-03-06,6
ct,2020-03-06,0
dc,2020-03-06,0
de,2020-03-06,0
fl,2020-03-06,0
ga,2020-03-06,1
hi,2020-03-06,0
ia,2020-03-06,0
id,2020-03-06,0
il,2020-03-06,0
in,2020-03-06,1
ks,2020-03-06,0
ky,2020-03-06,1
la,2020-03-06,0
ma,2020-03-06,14
md,2020-03-06,3
me,2020-03-06,0
mi,2020-03-06,0
mn,2020-03-06,1
mo,2020-03-06,0
ms,2020-03-06,0
mt,2020-03-06,0
nc,2020-03-06,1
nd,2020-03-06,0
ne,2020-03-06,1
nh,2020-03-06,0
nj,2020-03-06,0
nm,2020-03-06,0
nv,2020-03-06,1
ny,2020-03-06,3
oh,2020-03-06,0
ok,2020-03-06,0
or,2020-03-06,0
pa,2020-03-06,2
pr,2020-03-06,0
ri,2020-03-06,0
sc,2020-03-06,0
sd,2020-03-06,0
tn,2020-03-06,0
tx,2020-03-06,1
ut,2020-03-06,0
va,2020-03-06,0
vt,2020-03-06,0
wa,2020-03-06,8
wi,2020-03-06,0
wv,2020-03-06,0
wy,2020-03-06,0
ak,2020-03-07,0
al,2020-03-07,0
ar,2020-03-07,0
az,2020-03-07,2
ca,2020-03-07,22
co,2020-03-07,0
ct,2020-03-07,0
dc,2020-03-07,0
de,2020-03-07,0
fl,2020-03-07,4
ga,2020-03-07,2
hi,2020-03-07,1
ia,2020-03-07,0
id,2020-03-07,0
il,2020-03-07,1
in,2020-03-07,0
ks,2020-03-07,0
ky,2020-03-07,0
la,2020-03-07,0
ma,2020-03-07,44
md,2020-03-07,0
me,2020-03-07,0
mi,2020-03-07,0
mn,2020-03-07,0
mo,2020-03-07,0
ms,2020-03-07,0
mt,2020-03-07,0
nc,2020-03-07,0
nd,2020-03-07,0
ne,2020-03-07,0
nh,2020-03-07,0
nj,2020-03-07,2
nm,2020-03-07,0
nv,2020-03-07,0
ny,2020-03-07,52
oh,2020-03-07,0
ok,2020-03-07,1
or,2020-03-07,3
pa,2020-03-07,0
pr,2020-03-07,0
ri,2020-03-07,1
sc,2020-03-07,2
sd,2020-03-07,0
tn,2020-03-07,0
tx,2020-03-07,4
ut,2020-03-07,1
va,2020-03-07,0
vt,2020-03-07,0
wa,2020-03-07,24
wi,2020-03-07,0
wv,2020-03-07,0
wy,2020-03-07,0
ak,2020-03-08,0
al,2020-03-08,0
ar,2020-03-08,0
az,2020-03-08,0
ca,2020-03-08,14
co,2020-03-08,0
ct,2020-03-08,0
dc,2020-03-08,0
de,2020-03-08,0
fl,2020-03-08,3
ga,2020-03-08,0
hi,2020-03-08,0
